 FID IID PHE CHR SNP1 SNP2 POS1 POS2 KB NSNP DENSITY PHOM PHET
 183195312 183195312 -9.000 8 . . 43203 2047127 2003.925 339 5.911 0.965 0.035
 183195312 183195312 -9.000 8 . . 2093750 2491042 397.293 85 4.674 0.965 0.035
 183195312 183195312 -9.000 8 . . 2579716 29707279 27127.564 2851 9.515 0.980 0.020
 183195312 183195312 -9.000 8 . . 29715555 30512359 796.805 103 7.736 0.951 0.049
 183195312 183195312 -9.000 9 . . 13197 1431617 1418.421 212 6.691 0.967 0.033
 183195312 183195312 -9.000 9 . . 1465157 2798175 1333.019 245 5.441 0.951 0.049
 183195312 183195312 -9.000 9 . . 3191976 3520521 328.546 75 4.381 0.933 0.067
 183195312 183195312 -9.000 9 . . 3560982 19667726 16106.745 1463 11.009 0.975 0.025
 183195312 183195312 -9.000 9 . . 19761539 23277319 3515.781 405 8.681 0.963 0.037
 183195312 183195312 -9.000 9 . . 23278062 24775929 1497.868 196 7.642 0.954 0.046
 183195312 183195312 -9.000 10 . . 52456 16660689 16608.234 1485 11.184 0.980 0.020
 183195312 183195312 -9.000 10 . . 16772181 18086936 1314.756 125 10.518 0.960 0.040
 183195312 183195312 -9.000 10 . . 18090006 19095145 1005.140 141 7.129 0.950 0.050
 183195312 183195312 -9.000 11 . . 313342 1962957 1649.616 278 5.934 0.975 0.025
 183195312 183195312 -9.000 11 . . 2017091 3834029 1816.939 281 6.466 0.957 0.043
 183195312 183195312 -9.000 11 . . 3834214 20864341 17030.128 1741 9.782 0.975 0.025
 183195312 183195312 -9.000 12 . . 33750 19197268 19163.519 1616 11.859 0.985 0.015
 183195312 183195312 -9.000 12 . . 19426437 20802796 1376.360 129 10.669 0.977 0.023
 183195312 183195312 -9.000 13 . . 5293 18059556 18054.264 1617 11.165 0.973 0.027
 183195312 183195312 -9.000 14 . . 103165 3246779 3143.615 424 7.414 0.979 0.021
 183195312 183195312 -9.000 14 . . 3246841 16467491 13220.651 1104 11.975 0.977 0.023
 183195312 183195312 -9.000 15 . . 157137 11680783 11523.647 1263 9.124 0.973 0.027
 183195312 183195312 -9.000 15 . . 11686115 14267157 2581.043 494 5.225 0.951 0.049
 183195312 183195312 -9.000 17 . . 22800 1271352 1248.553 349 3.578 0.971 0.029
 183195312 183195312 -9.000 17 . . 1324601 1763408 438.808 126 3.483 0.952 0.048
 183195312 183195312 -9.000 17 . . 1883369 9257834 7374.466 883 8.352 0.967 0.033
 183195312 183195312 -9.000 17 . . 9454666 11690086 2235.421 343 6.517 0.962 0.038
 183195312 183195312 -9.000 18 . . 124845 2283140 2158.296 138 15.640 0.978 0.022
 183195312 183195312 -9.000 18 . . 2283201 4788501 2505.301 581 4.312 0.967 0.033
 183195312 183195312 -9.000 18 . . 4827935 5633614 805.680 219 3.679 0.954 0.046
 183195312 183195312 -9.000 18 . . 5637966 7867162 2229.197 311 7.168 0.968 0.032
 183195312 183195312 -9.000 18 . . 7956988 8565818 608.831 93 6.547 0.946 0.054
 183195312 183195312 -9.000 18 . . 8624094 12432531 3808.438 349 10.912 0.971 0.029
 183195312 183195312 -9.000 19 . . 2720 11235593 11232.874 1550 7.247 0.974 0.026
 183195312 183195312 -9.000 20 . . 541854 2142932 1601.079 339 4.723 0.971 0.029
 183195312 183195312 -9.000 20 . . 2295398 3141383 845.986 246 3.439 0.951 0.049
 183195312 183195312 -9.000 20 . . 3141392 4010642 869.251 205 4.240 0.961 0.039
 183195312 183195312 -9.000 20 . . 4190949 14902394 10711.446 962 11.135 0.976 0.024
 183195312 183195312 -9.000 21 . . 23530 1254847 1231.318 153 8.048 0.987 0.013
 183195312 183195312 -9.000 21 . . 2008941 3522716 1513.776 149 10.160 0.953 0.047
 183195312 183195312 -9.000 21 . . 3522774 7731631 4208.858 659 6.387 0.976 0.024
 183195312 183195312 -9.000 22 . . 57512 1024250 966.739 139 6.955 0.964 0.036
 183195312 183195312 -9.000 22 . . 1051772 2244607 1192.836 102 11.694 0.961 0.039
 183195312 183195312 -9.000 22 . . 2244715 2924800 680.086 69 9.856 0.971 0.029
 183195312 183195312 -9.000 22 . . 2924849 4218584 1293.736 257 5.034 0.969 0.031
 183195312 183195312 -9.000 23 . . 17879 1022877 1004.999 168 5.982 0.958 0.042
 183195312 183195312 -9.000 23 . . 1084165 2973841 1889.677 259 7.296 0.958 0.042
 183195312 183195312 -9.000 23 . . 3031147 7034952 4003.806 621 6.447 0.971 0.029
 183195312 183195312 -9.000 24 . . 635908 1265187 629.280 52 12.102 0.942 0.058
 183195312 183195312 -9.000 24 . . 1265225 1905522 640.298 83 7.714 0.928 0.072
 183195312 183195312 -9.000 24 . . 2166931 4373775 2206.845 404 5.462 0.975 0.025
 183195312 183195312 -9.000 24 . . 4373824 6466230 2092.407 559 3.743 0.953 0.047
 183195312 183195312 -9.000 24 . . 6466344 7758587 1292.244 250 5.169 0.960 0.040
 183195312 183195312 -9.000 25 . . 3695 1575809 1572.115 282 5.575 0.989 0.011
 183195312 183195312 -9.000 26 . . 134374 766627 632.254 108 5.854 0.944 0.056
 183195312 183195312 -9.000 26 . . 1089366 1864958 775.593 229 3.387 0.965 0.035
 183195312 183195312 -9.000 26 . . 1865005 6225108 4360.104 516 8.450 0.959 0.041
 183195312 183195312 -9.000 27 . . 20380 2661355 2640.976 415 6.364 0.966 0.034
 183195312 183195312 -9.000 27 . . 2661432 4700266 2038.835 375 5.437 0.963 0.037
 183195312 183195312 -9.000 28 . . 302766 3448572 3145.807 407 7.729 0.958 0.042
 183195312 183195312 -9.000 28 . . 3535025 5393335 1858.311 320 5.807 0.969 0.031
 183195312 183195312 -9.000 29 . . 178844 913108 734.265 118 6.223 0.958 0.042
 183195312 183195312 -9.000 chr1a . . 290359 2396769 2106.411 471 4.472 0.947 0.053
 183195312 183195312 -9.000 chr1a . . 2406451 6898873 4492.423 769 5.842 0.966 0.034
 183195312 183195312 -9.000 chr1a . . 6898926 7903054 1004.129 232 4.328 0.957 0.043
 183195312 183195312 -9.000 chr1a . . 7907370 17981767 10074.398 915 11.010 0.967 0.033
 183195312 183195312 -9.000 chr1a . . 17981855 46480115 28498.261 3250 8.769 0.975 0.025
 183195312 183195312 -9.000 chr1a . . 46480145 67837024 21356.880 2769 7.713 0.974 0.026
 183195312 183195312 -9.000 chr1a . . 67837052 69899407 2062.356 288 7.161 0.979 0.021
 183195312 183195312 -9.000 chr1a . . 69899457 71368237 1468.781 220 6.676 0.968 0.032
 183195312 183195312 -9.000 chr4a . . 23014 3156884 3133.871 368 8.516 0.965 0.035
 183195312 183195312 -9.000 chr4a . . 3212158 3745157 533.000 154 3.461 0.955 0.045
 183195312 183195312 -9.000 chr4a . . 3766725 19854787 16088.063 1237 13.006 0.979 0.021
 29779 29779 -9.000 1 . . 147326 2499812 2352.487 285 8.254 0.947 0.053
 29779 29779 -9.000 1 . . 3219652 4229191 1009.540 127 7.949 0.953 0.047
 29779 29779 -9.000 1 . . 5860716 8583414 2722.699 237 11.488 0.954 0.046
 29779 29779 -9.000 1 . . 8583438 10225088 1641.651 111 14.790 0.955 0.045
 29779 29779 -9.000 1 . . 10476312 11189800 713.489 65 10.977 0.923 0.077
 29779 29779 -9.000 1 . . 11215557 12092002 876.446 147 5.962 0.959 0.041
 29779 29779 -9.000 1 . . 13443662 13883728 440.067 97 4.537 0.938 0.062
 29779 29779 -9.000 1 . . 13883755 14575742 691.988 162 4.272 0.944 0.056
 29779 29779 -9.000 1 . . 14721842 15521631 799.790 80 9.997 0.925 0.075
 29779 29779 -9.000 1 . . 16836188 17332817 496.630 71 6.995 0.944 0.056
 29779 29779 -9.000 1 . . 17334014 17757193 423.180 86 4.921 0.930 0.070
 29779 29779 -9.000 1 . . 22562691 22982720 420.030 56 7.501 0.929 0.071
 29779 29779 -9.000 1 . . 24052139 24688804 636.666 96 6.632 0.938 0.063
 29779 29779 -9.000 1 . . 25234028 25694697 460.670 136 3.387 0.956 0.044
 29779 29779 -9.000 1 . . 25936913 26280611 343.699 75 4.583 0.920 0.080
 29779 29779 -9.000 1 . . 26297671 26922713 625.043 127 4.922 0.945 0.055
 29779 29779 -9.000 1 . . 26923080 27602351 679.272 134 5.069 0.940 0.060
 29779 29779 -9.000 1 . . 27701242 28556693 855.452 77 11.110 0.935 0.065
 29779 29779 -9.000 1 . . 28876155 29779867 903.713 97 9.317 0.938 0.062
 29779 29779 -9.000 1 . . 29779893 30639308 859.416 112 7.673 0.964 0.036
 29779 29779 -9.000 1 . . 31352785 32134927 782.143 71 11.016 0.930 0.070
 29779 29779 -9.000 1 . . 33590390 34267720 677.331 97 6.983 0.959 0.041
 29779 29779 -9.000 1 . . 35224728 35847722 622.995 98 6.357 0.949 0.051
 29779 29779 -9.000 1 . . 37537446 40421784 2884.339 258 11.180 0.938 0.062
 29779 29779 -9.000 1 . . 40777161 41733217 956.057 56 17.072 0.946 0.054
 29779 29779 -9.000 1 . . 42833448 43207881 374.434 99 3.782 0.939 0.061
 29779 29779 -9.000 1 . . 43412671 43794096 381.426 57 6.692 0.947 0.053
 29779 29779 -9.000 1 . . 44151930 44804730 652.801 52 12.554 0.962 0.038
 29779 29779 -9.000 1 . . 46041213 49374380 3333.168 260 12.820 0.935 0.065
 29779 29779 -9.000 1 . . 50631800 52283450 1651.651 99 16.683 0.949 0.051
 29779 29779 -9.000 1 . . 52288697 52854696 566.000 86 6.581 0.942 0.058
 29779 29779 -9.000 1 . . 53212592 53767489 554.898 52 10.671 0.942 0.058
 29779 29779 -9.000 1 . . 54192431 54966010 773.580 76 10.179 0.934 0.066
 29779 29779 -9.000 1 . . 55799757 58917259 3117.503 404 7.717 0.953 0.047
 29779 29779 -9.000 1 . . 59018384 59593463 575.080 73 7.878 0.932 0.068
 29779 29779 -9.000 1 . . 61162882 63255123 2092.242 184 11.371 0.973 0.027
 29779 29779 -9.000 1 . . 63709264 65055554 1346.291 181 7.438 0.956 0.044
 29779 29779 -9.000 1 . . 65194041 65933033 738.993 95 7.779 0.937 0.063
 29779 29779 -9.000 1 . . 66416552 67025757 609.206 112 5.439 0.946 0.054
 29779 29779 -9.000 1 . . 67449934 68321918 871.985 158 5.519 0.949 0.051
 29779 29779 -9.000 1 . . 68572283 71968342 3396.060 364 9.330 0.948 0.052
 29779 29779 -9.000 1 . . 73044754 73574585 529.832 97 5.462 0.948 0.052
 29779 29779 -9.000 1 . . 73589398 74542580 953.183 100 9.532 0.940 0.060
 29779 29779 -9.000 1 . . 74613704 74975651 361.948 91 3.977 0.945 0.055
 29779 29779 -9.000 1 . . 75112154 76024572 912.419 92 9.918 0.946 0.054
 29779 29779 -9.000 1 . . 76072376 77157262 1084.887 68 15.954 0.926 0.074
 29779 29779 -9.000 1 . . 77505823 78980520 1474.698 155 9.514 0.929 0.071
 29779 29779 -9.000 1 . . 79204479 79846471 641.993 77 8.338 0.935 0.065
 29779 29779 -9.000 1 . . 80611192 81030748 419.557 78 5.379 0.936 0.064
 29779 29779 -9.000 1 . . 82069948 83074336 1004.389 79 12.714 0.949 0.051
 29779 29779 -9.000 1 . . 83238668 84819222 1580.555 188 8.407 0.926 0.074
 29779 29779 -9.000 1 . . 85391922 86255895 863.974 81 10.666 0.926 0.074
 29779 29779 -9.000 1 . . 87089719 88150335 1060.617 106 10.006 0.953 0.047
 29779 29779 -9.000 1 . . 90722618 93181084 2458.467 323 7.611 0.944 0.056
 29779 29779 -9.000 1 . . 93502922 94796879 1293.958 127 10.189 0.929 0.071
 29779 29779 -9.000 1 . . 96810361 97761329 950.969 82 11.597 0.939 0.061
 29779 29779 -9.000 1 . . 98142024 99788943 1646.920 200 8.235 0.940 0.060
 29779 29779 -9.000 1 . . 99874784 103971384 4096.601 463 8.848 0.950 0.050
 29779 29779 -9.000 1 . . 103972706 105449649 1476.944 192 7.692 0.953 0.047
 29779 29779 -9.000 1 . . 107256009 107990375 734.367 91 8.070 0.934 0.066
 29779 29779 -9.000 1 . . 108242412 108586230 343.819 67 5.132 0.910 0.090
 29779 29779 -9.000 1 . . 108784915 109365493 580.579 252 2.304 0.937 0.063
 29779 29779 -9.000 1 . . 109649293 110874586 1225.294 269 4.555 0.955 0.045
 29779 29779 -9.000 1 . . 110882302 111981241 1098.940 345 3.185 0.962 0.038
 29779 29779 -9.000 1 . . 112028688 112709371 680.684 135 5.042 0.956 0.044
 29779 29779 -9.000 1 . . 112733296 113990339 1257.044 256 4.910 0.949 0.051
 29779 29779 -9.000 2 . . 10069 1404014 1393.946 168 8.297 0.958 0.042
 29779 29779 -9.000 2 . . 1666718 2456982 790.265 168 4.704 0.958 0.042
 29779 29779 -9.000 2 . . 2478525 4053712 1575.188 565 2.788 0.952 0.048
 29779 29779 -9.000 2 . . 4081408 4657605 576.198 118 4.883 0.941 0.059
 29779 29779 -9.000 2 . . 5452086 5868350 416.265 86 4.840 0.942 0.058
 29779 29779 -9.000 2 . . 9578351 10947404 1369.054 148 9.250 0.953 0.047
 29779 29779 -9.000 2 . . 11475469 12406844 931.376 96 9.702 0.938 0.063
 29779 29779 -9.000 2 . . 12514051 13056807 542.757 145 3.743 0.924 0.076
 29779 29779 -9.000 2 . . 13227836 15834296 2606.461 250 10.426 0.936 0.064
 29779 29779 -9.000 2 . . 16362369 17095217 732.849 62 11.820 0.935 0.065
 29779 29779 -9.000 2 . . 17708413 18749117 1040.705 91 11.436 0.967 0.033
 29779 29779 -9.000 2 . . 18822601 23300870 4478.270 405 11.057 0.948 0.052
 29779 29779 -9.000 2 . . 23622443 24062044 439.602 54 8.141 0.944 0.056
 29779 29779 -9.000 2 . . 25555545 28752941 3197.397 256 12.490 0.965 0.035
 29779 29779 -9.000 2 . . 29997261 30792485 795.225 52 15.293 0.942 0.058
 29779 29779 -9.000 2 . . 30984237 31326634 342.398 84 4.076 0.940 0.060
 29779 29779 -9.000 2 . . 31651917 32963867 1311.951 106 12.377 0.925 0.075
 29779 29779 -9.000 2 . . 34170717 34684356 513.640 50 10.273 0.940 0.060
 29779 29779 -9.000 2 . . 38039500 38464127 424.628 53 8.012 0.925 0.075
 29779 29779 -9.000 2 . . 38470570 38946702 476.133 84 5.668 0.929 0.071
 29779 29779 -9.000 2 . . 39472595 40119950 647.356 89 7.274 0.955 0.045
 29779 29779 -9.000 2 . . 41128871 41916819 787.949 71 11.098 0.930 0.070
 29779 29779 -9.000 2 . . 42149494 43049704 900.211 79 11.395 0.937 0.063
 29779 29779 -9.000 2 . . 43261669 44012481 750.813 55 13.651 0.927 0.073
 29779 29779 -9.000 2 . . 44053511 45661624 1608.114 230 6.992 0.935 0.065
 29779 29779 -9.000 2 . . 45687749 46131599 443.851 50 8.877 0.960 0.040
 29779 29779 -9.000 2 . . 46369376 47185184 815.809 82 9.949 0.939 0.061
 29779 29779 -9.000 2 . . 47956096 48971489 1015.394 132 7.692 0.939 0.061
 29779 29779 -9.000 2 . . 49215581 50066542 850.962 89 9.561 0.944 0.056
 29779 29779 -9.000 2 . . 50240256 51121912 881.657 75 11.755 0.933 0.067
 29779 29779 -9.000 2 . . 54031872 55088861 1056.990 115 9.191 0.948 0.052
 29779 29779 -9.000 2 . . 55499303 56007122 507.820 77 6.595 0.948 0.052
 29779 29779 -9.000 2 . . 56121624 56920092 798.469 166 4.810 0.946 0.054
 29779 29779 -9.000 2 . . 58380872 59536154 1155.283 124 9.317 0.935 0.065
 29779 29779 -9.000 2 . . 59849815 60343603 493.789 62 7.964 0.935 0.065
 29779 29779 -9.000 2 . . 61574495 62385153 810.659 90 9.007 0.944 0.056
 29779 29779 -9.000 2 . . 65545811 65958127 412.317 79 5.219 0.924 0.076
 29779 29779 -9.000 2 . . 68298272 71500500 3202.229 263 12.176 0.939 0.061
 29779 29779 -9.000 2 . . 71841764 73711223 1869.460 200 9.347 0.935 0.065
 29779 29779 -9.000 2 . . 73803168 74795739 992.572 90 11.029 0.933 0.067
 29779 29779 -9.000 2 . . 74795820 76434243 1638.424 176 9.309 0.949 0.051
 29779 29779 -9.000 2 . . 76519995 78634238 2114.244 170 12.437 0.959 0.041
 29779 29779 -9.000 2 . . 79166623 79748006 581.384 51 11.400 0.941 0.059
 29779 29779 -9.000 2 . . 80188628 81351057 1162.430 102 11.396 0.941 0.059
 29779 29779 -9.000 2 . . 81747204 84330631 2583.428 363 7.117 0.961 0.039
 29779 29779 -9.000 2 . . 84413270 84927799 514.530 78 6.597 0.923 0.077
 29779 29779 -9.000 2 . . 84927821 87528573 2600.753 151 17.224 0.927 0.073
 29779 29779 -9.000 2 . . 87665492 88369738 704.247 58 12.142 0.948 0.052
 29779 29779 -9.000 2 . . 88409926 88989130 579.205 92 6.296 0.946 0.054
 29779 29779 -9.000 2 . . 89080386 89954386 874.001 107 8.168 0.935 0.065
 29779 29779 -9.000 2 . . 90264406 90974712 710.307 50 14.206 0.940 0.060
 29779 29779 -9.000 2 . . 91133442 91593184 459.743 74 6.213 0.932 0.068
 29779 29779 -9.000 2 . . 92509573 93694314 1184.742 80 14.809 0.938 0.063
 29779 29779 -9.000 2 . . 94012371 96712911 2700.541 298 9.062 0.946 0.054
 29779 29779 -9.000 2 . . 97909282 99412296 1503.015 98 15.337 0.939 0.061
 29779 29779 -9.000 2 . . 99639045 100126004 486.960 80 6.087 0.925 0.075
 29779 29779 -9.000 2 . . 100692577 101075719 383.143 56 6.842 0.946 0.054
 29779 29779 -9.000 2 . . 103574167 104496270 922.104 60 15.368 0.950 0.050
 29779 29779 -9.000 2 . . 105407988 106166362 758.375 115 6.595 0.957 0.043
 29779 29779 -9.000 2 . . 106251609 107697737 1446.129 156 9.270 0.949 0.051
 29779 29779 -9.000 2 . . 108479121 109286252 807.132 79 10.217 0.949 0.051
 29779 29779 -9.000 2 . . 109535662 112347010 2811.349 332 8.468 0.958 0.042
 29779 29779 -9.000 2 . . 113561812 114038168 476.357 72 6.616 0.931 0.069
 29779 29779 -9.000 2 . . 114365893 115207272 841.380 103 8.169 0.951 0.049
 29779 29779 -9.000 2 . . 115207325 115750650 543.326 77 7.056 0.948 0.052
 29779 29779 -9.000 2 . . 115923006 116296586 373.581 58 6.441 0.948 0.052
 29779 29779 -9.000 2 . . 116586816 117437314 850.499 63 13.500 0.937 0.063
 29779 29779 -9.000 2 . . 120202298 121707373 1505.076 240 6.271 0.950 0.050
 29779 29779 -9.000 2 . . 122587866 123204957 617.092 86 7.175 0.930 0.070
 29779 29779 -9.000 2 . . 124060852 125734437 1673.586 172 9.730 0.959 0.041
 29779 29779 -9.000 2 . . 125939107 127124401 1185.295 204 5.810 0.941 0.059
 29779 29779 -9.000 2 . . 128174882 131619617 3444.736 391 8.810 0.951 0.049
 29779 29779 -9.000 2 . . 133071747 133645641 573.895 80 7.174 0.938 0.063
 29779 29779 -9.000 2 . . 133677101 136129884 2452.784 246 9.971 0.935 0.065
 29779 29779 -9.000 2 . . 137558579 137923994 365.416 143 2.555 0.944 0.056
 29779 29779 -9.000 2 . . 138248152 138744244 496.093 71 6.987 0.930 0.070
 29779 29779 -9.000 2 . . 138991008 140183918 1192.911 106 11.254 0.962 0.038
 29779 29779 -9.000 2 . . 140684000 141810938 1126.939 152 7.414 0.961 0.039
 29779 29779 -9.000 2 . . 142373129 142928638 555.510 91 6.105 0.956 0.044
 29779 29779 -9.000 2 . . 142929099 144620803 1691.705 278 6.085 0.950 0.050
 29779 29779 -9.000 2 . . 144620824 147165226 2544.403 209 12.174 0.943 0.057
 29779 29779 -9.000 2 . . 147280800 147907394 626.595 132 4.747 0.939 0.061
 29779 29779 -9.000 2 . . 147909638 148766009 856.372 63 13.593 0.905 0.095
 29779 29779 -9.000 2 . . 149090581 149967172 876.592 104 8.429 0.942 0.058
 29779 29779 -9.000 3 . . 45669 1031426 985.758 66 14.936 0.955 0.045
 29779 29779 -9.000 3 . . 1641279 2525675 884.397 90 9.827 0.933 0.067
 29779 29779 -9.000 3 . . 3359385 4326899 967.515 131 7.386 0.931 0.069
 29779 29779 -9.000 3 . . 4842934 6913510 2070.577 284 7.291 0.940 0.060
 29779 29779 -9.000 3 . . 7278171 8253047 974.877 141 6.914 0.950 0.050
 29779 29779 -9.000 3 . . 8279540 9866638 1587.099 179 8.866 0.933 0.067
 29779 29779 -9.000 3 . . 9958000 10978268 1020.269 91 11.212 0.934 0.066
 29779 29779 -9.000 3 . . 10978476 11433747 455.272 53 8.590 0.943 0.057
 29779 29779 -9.000 3 . . 12051472 13038809 987.338 108 9.142 0.935 0.065
 29779 29779 -9.000 3 . . 13038876 13468440 429.565 62 6.928 0.935 0.065
 29779 29779 -9.000 3 . . 14201195 15189798 988.604 141 7.011 0.957 0.043
 29779 29779 -9.000 3 . . 15511440 16936020 1424.581 220 6.475 0.968 0.032
 29779 29779 -9.000 3 . . 17430040 17821060 391.021 50 7.820 0.940 0.060
 29779 29779 -9.000 3 . . 18941629 19763081 821.453 72 11.409 0.917 0.083
 29779 29779 -9.000 3 . . 22407733 24645830 2238.098 235 9.524 0.945 0.055
 29779 29779 -9.000 3 . . 24787806 26990035 2202.230 135 16.313 0.948 0.052
 29779 29779 -9.000 3 . . 27238981 28326570 1087.590 174 6.251 0.948 0.052
 29779 29779 -9.000 3 . . 28359628 30512222 2152.595 293 7.347 0.949 0.051
 29779 29779 -9.000 3 . . 32190347 32970129 779.783 92 8.476 0.946 0.054
 29779 29779 -9.000 3 . . 33011877 33734575 722.699 84 8.604 0.940 0.060
 29779 29779 -9.000 3 . . 33933352 34382931 449.580 58 7.751 0.948 0.052
 29779 29779 -9.000 3 . . 34589597 35803392 1213.796 138 8.796 0.949 0.051
 29779 29779 -9.000 3 . . 35887143 37505624 1618.482 134 12.078 0.948 0.052
 29779 29779 -9.000 3 . . 38185482 39615242 1429.761 82 17.436 0.939 0.061
 29779 29779 -9.000 3 . . 39758219 40335313 577.095 57 10.124 0.947 0.053
 29779 29779 -9.000 3 . . 40650686 41380602 729.917 61 11.966 0.951 0.049
 29779 29779 -9.000 3 . . 41380730 41901971 521.242 105 4.964 0.933 0.067
 29779 29779 -9.000 3 . . 41902195 42457798 555.604 84 6.614 0.940 0.060
 29779 29779 -9.000 3 . . 46152834 47319166 1166.333 84 13.885 0.929 0.071
 29779 29779 -9.000 3 . . 47361161 48581322 1220.162 85 14.355 0.941 0.059
 29779 29779 -9.000 3 . . 48776807 49278083 501.277 120 4.177 0.942 0.058
 29779 29779 -9.000 3 . . 50310323 52479229 2168.907 180 12.049 0.967 0.033
 29779 29779 -9.000 3 . . 52636869 56223826 3586.958 364 9.854 0.937 0.063
 29779 29779 -9.000 3 . . 56860355 57520037 659.683 85 7.761 0.941 0.059
 29779 29779 -9.000 3 . . 57792575 58412393 619.819 73 8.491 0.945 0.055
 29779 29779 -9.000 3 . . 58427975 59888142 1460.168 189 7.726 0.937 0.063
 29779 29779 -9.000 3 . . 59904863 63316731 3411.869 280 12.185 0.943 0.057
 29779 29779 -9.000 3 . . 64083657 64697923 614.267 82 7.491 0.951 0.049
 29779 29779 -9.000 3 . . 64698150 65453742 755.593 152 4.971 0.954 0.046
 29779 29779 -9.000 3 . . 66465099 67142495 677.397 101 6.707 0.941 0.059
 29779 29779 -9.000 3 . . 68172465 68854917 682.453 109 6.261 0.936 0.064
 29779 29779 -9.000 3 . . 70242114 72187112 1944.999 196 9.923 0.929 0.071
 29779 29779 -9.000 3 . . 72236733 72926279 689.547 67 10.292 0.925 0.075
 29779 29779 -9.000 3 . . 72951957 73518889 566.933 64 8.858 0.938 0.063
 29779 29779 -9.000 3 . . 73958040 74657276 699.237 81 8.633 0.926 0.074
 29779 29779 -9.000 3 . . 74844611 75710791 866.181 55 15.749 0.945 0.055
 29779 29779 -9.000 3 . . 75737879 78488184 2750.306 329 8.360 0.960 0.040
 29779 29779 -9.000 3 . . 78720012 79478913 758.902 143 5.307 0.944 0.056
 29779 29779 -9.000 3 . . 79834392 83662828 3828.437 329 11.637 0.948 0.052
 29779 29779 -9.000 3 . . 83817185 84600697 783.513 112 6.996 0.955 0.045
 29779 29779 -9.000 3 . . 84601114 86569170 1968.057 280 7.029 0.961 0.039
 29779 29779 -9.000 3 . . 86575760 87392513 816.754 59 13.843 0.949 0.051
 29779 29779 -9.000 3 . . 87982077 89126900 1144.824 142 8.062 0.944 0.056
 29779 29779 -9.000 3 . . 91424904 93158173 1733.270 200 8.666 0.940 0.060
 29779 29779 -9.000 3 . . 96038390 96549433 511.044 66 7.743 0.939 0.061
 29779 29779 -9.000 3 . . 98554943 99119523 564.581 58 9.734 0.948 0.052
 29779 29779 -9.000 3 . . 99371475 99779451 407.977 58 7.034 0.948 0.052
 29779 29779 -9.000 3 . . 100218961 102908595 2689.635 271 9.925 0.937 0.063
 29779 29779 -9.000 3 . . 102993877 104028908 1035.032 111 9.325 0.946 0.054
 29779 29779 -9.000 3 . . 105550053 105869425 319.373 51 6.262 0.961 0.039
 29779 29779 -9.000 3 . . 105963253 107618785 1655.533 150 11.037 0.927 0.073
 29779 29779 -9.000 3 . . 107919582 108255989 336.408 67 5.021 0.910 0.090
 29779 29779 -9.000 3 . . 108480868 109066466 585.599 79 7.413 0.937 0.063
 29779 29779 -9.000 3 . . 109189841 110469503 1279.663 322 3.974 0.963 0.037
 29779 29779 -9.000 4 . . 144072 1296935 1152.864 258 4.468 0.957 0.043
 29779 29779 -9.000 4 . . 1323478 2724637 1401.160 332 4.220 0.952 0.048
 29779 29779 -9.000 4 . . 2857021 5519682 2662.662 345 7.718 0.954 0.046
 29779 29779 -9.000 4 . . 6627535 7256257 628.723 61 10.307 0.951 0.049
 29779 29779 -9.000 4 . . 7289617 8361393 1071.777 114 9.402 0.947 0.053
 29779 29779 -9.000 4 . . 9099868 9829652 729.785 90 8.109 0.944 0.056
 29779 29779 -9.000 4 . . 10037786 10932620 894.835 126 7.102 0.944 0.056
 29779 29779 -9.000 4 . . 11638761 12137041 498.281 63 7.909 0.921 0.079
 29779 29779 -9.000 4 . . 12410979 13241951 830.973 51 16.294 0.941 0.059
 29779 29779 -9.000 4 . . 13408677 14257615 848.939 200 4.245 0.940 0.060
 29779 29779 -9.000 4 . . 15767819 16372247 604.429 63 9.594 0.937 0.063
 29779 29779 -9.000 4 . . 16462755 17097916 635.162 50 12.703 0.940 0.060
 29779 29779 -9.000 4 . . 17125322 18530312 1404.991 148 9.493 0.932 0.068
 29779 29779 -9.000 4 . . 18760129 20832389 2072.261 133 15.581 0.962 0.038
 29779 29779 -9.000 4 . . 20832528 21636339 803.812 111 7.242 0.946 0.054
 29779 29779 -9.000 4 . . 22354581 23178141 823.561 86 9.576 0.930 0.070
 29779 29779 -9.000 4 . . 23887460 24296902 409.443 125 3.276 0.936 0.064
 29779 29779 -9.000 4 . . 24373147 24784843 411.697 55 7.485 0.927 0.073
 29779 29779 -9.000 4 . . 24784861 25590997 806.137 52 15.503 0.942 0.058
 29779 29779 -9.000 4 . . 27140477 28103426 962.950 106 9.084 0.943 0.057
 29779 29779 -9.000 4 . . 29056356 30558732 1502.377 120 12.520 0.925 0.075
 29779 29779 -9.000 4 . . 30598347 32006972 1408.626 114 12.356 0.939 0.061
 29779 29779 -9.000 4 . . 32223494 34038987 1815.494 189 9.606 0.931 0.069
 29779 29779 -9.000 4 . . 35097398 36273032 1175.635 117 10.048 0.932 0.068
 29779 29779 -9.000 4 . . 37207494 40990648 3783.155 308 12.283 0.955 0.045
 29779 29779 -9.000 4 . . 41050198 42731044 1680.847 113 14.875 0.929 0.071
 29779 29779 -9.000 4 . . 43085800 43850789 764.990 73 10.479 0.945 0.055
 29779 29779 -9.000 4 . . 45239761 46222174 982.414 92 10.678 0.935 0.065
 29779 29779 -9.000 4 . . 47094932 48709442 1614.511 144 11.212 0.951 0.049
 29779 29779 -9.000 4 . . 49235844 51317243 2081.400 194 10.729 0.954 0.046
