 FID IID PHE CHR SNP1 SNP2 POS1 POS2 KB NSNP DENSITY PHOM PHET
 183195321 183195321 -9.000 17 . . 9603549 10187660 584.112 98 5.960 0.980 0.020
 183195321 183195321 -9.000 17 . . 10217057 11428058 1211.002 95 12.747 0.979 0.021
 183195321 183195321 -9.000 18 . . 124845 2283122 2158.278 135 15.987 0.978 0.022
 183195321 183195321 -9.000 18 . . 2283201 2611672 328.472 54 6.083 0.981 0.019
 183195321 183195321 -9.000 18 . . 2642654 3414047 771.394 146 5.284 0.979 0.021
 183195321 183195321 -9.000 18 . . 4015991 4772284 756.294 128 5.909 0.977 0.023
 183195321 183195321 -9.000 18 . . 5081025 5554370 473.346 106 4.466 0.991 0.009
 183195321 183195321 -9.000 18 . . 5676249 6686735 1010.487 193 5.236 0.984 0.016
 183195321 183195321 -9.000 18 . . 7041611 7867161 825.551 61 13.534 0.984 0.016
 183195321 183195321 -9.000 18 . . 8598066 10674493 2076.428 173 12.002 0.977 0.023
 183195321 183195321 -9.000 18 . . 10776794 12099167 1322.374 114 11.600 0.974 0.026
 183195321 183195321 -9.000 19 . . 2720 1345499 1342.780 109 12.319 0.982 0.018
 183195321 183195321 -9.000 19 . . 1345558 3139462 1793.905 209 8.583 0.990 0.010
 183195321 183195321 -9.000 19 . . 3258584 4797636 1539.053 183 8.410 0.984 0.016
 183195321 183195321 -9.000 19 . . 4797691 6887462 2089.772 332 6.294 0.979 0.021
 183195321 183195321 -9.000 19 . . 7070097 8059619 989.523 97 10.201 0.979 0.021
 183195321 183195321 -9.000 19 . . 8093064 8477997 384.934 67 5.745 0.970 0.030
 183195321 183195321 -9.000 19 . . 8885069 9727770 842.702 278 3.031 0.978 0.022
 183195321 183195321 -9.000 19 . . 9834102 11186429 1352.328 155 8.725 0.974 0.026
 183195321 183195321 -9.000 20 . . 708732 1300440 591.709 129 4.587 0.992 0.008
 183195321 183195321 -9.000 20 . . 1313338 1946446 633.109 131 4.833 0.985 0.015
 183195321 183195321 -9.000 20 . . 2526386 3188978 662.593 154 4.303 0.974 0.026
 183195321 183195321 -9.000 20 . . 5125185 7793035 2667.851 259 10.301 0.985 0.015
 183195321 183195321 -9.000 20 . . 8548433 10783625 2235.193 172 12.995 0.983 0.017
 183195321 183195321 -9.000 20 . . 11215437 14902394 3686.958 353 10.445 0.989 0.011
 183195321 183195321 -9.000 21 . . 23530 1254784 1231.255 152 8.100 0.993 0.007
 183195321 183195321 -9.000 21 . . 2352356 3234929 882.574 82 10.763 0.976 0.024
 183195321 183195321 -9.000 21 . . 3522774 4246888 724.115 62 11.679 0.968 0.032
 183195321 183195321 -9.000 21 . . 4394865 7731631 3336.767 573 5.823 0.991 0.009
 183195321 183195321 -9.000 22 . . 75970 2244246 2168.277 247 8.778 0.980 0.020
 183195321 183195321 -9.000 22 . . 2274459 2924717 650.259 65 10.004 0.985 0.015
 183195321 183195321 -9.000 22 . . 3188119 3589451 401.333 96 4.181 0.990 0.010
 183195321 183195321 -9.000 22 . . 3873402 4218584 345.183 66 5.230 0.970 0.030
 183195321 183195321 -9.000 23 . . 17879 538666 520.788 104 5.008 0.990 0.010
 183195321 183195321 -9.000 23 . . 716207 1083866 367.660 50 7.353 0.980 0.020
 183195321 183195321 -9.000 23 . . 1198646 1791152 592.507 74 8.007 0.973 0.027
 183195321 183195321 -9.000 23 . . 2240771 2857697 616.927 100 6.169 0.990 0.010
 183195321 183195321 -9.000 23 . . 3123088 3691760 568.673 72 7.898 0.972 0.028
 183195321 183195321 -9.000 23 . . 3848598 6274955 2426.358 359 6.759 0.981 0.019
 183195321 183195321 -9.000 23 . . 6274984 7034952 759.969 138 5.507 1.000 0.000
 183195321 183195321 -9.000 24 . . 2233461 2766752 533.292 113 4.719 0.973 0.027
 183195321 183195321 -9.000 24 . . 2941153 4273608 1332.456 222 6.002 0.982 0.018
 183195321 183195321 -9.000 24 . . 5052081 6109461 1057.381 250 4.230 0.980 0.020
 183195321 183195321 -9.000 24 . . 7212794 7758587 545.794 56 9.746 0.982 0.018
 183195321 183195321 -9.000 25 . . 3695 1575809 1572.115 282 5.575 0.993 0.007
 183195321 183195321 -9.000 26 . . 203432 766507 563.076 85 6.624 0.976 0.024
 183195321 183195321 -9.000 26 . . 1245603 1696269 450.667 74 6.090 0.986 0.014
 183195321 183195321 -9.000 26 . . 1882932 2680821 797.890 149 5.355 0.987 0.013
 183195321 183195321 -9.000 26 . . 2681372 4106750 1425.379 92 15.493 0.978 0.022
 183195321 183195321 -9.000 26 . . 4106915 6225108 2118.194 246 8.611 0.992 0.008
 183195321 183195321 -9.000 27 . . 2072716 4700266 2627.551 500 5.255 0.988 0.012
 183195321 183195321 -9.000 28 . . 484189 1062412 578.224 61 9.479 0.967 0.033
 183195321 183195321 -9.000 28 . . 1317718 1792744 475.027 87 5.460 0.989 0.011
 183195321 183195321 -9.000 28 . . 1982196 2787634 805.439 95 8.478 0.979 0.021
 183195321 183195321 -9.000 28 . . 2895746 3448535 552.790 81 6.825 0.975 0.025
 183195321 183195321 -9.000 28 . . 3574774 4622180 1047.407 199 5.263 0.985 0.015
 183195321 183195321 -9.000 28 . . 4648763 5393335 744.573 59 12.620 1.000 0.000
 183195321 183195321 -9.000 29 . . 276093 655766 379.674 82 4.630 0.976 0.024
 183195321 183195321 -9.000 chr1a . . 1793169 2180508 387.340 103 3.761 0.981 0.019
 183195321 183195321 -9.000 chr1a . . 2848579 3321811 473.233 72 6.573 0.986 0.014
 183195321 183195321 -9.000 chr1a . . 3543554 3858031 314.478 59 5.330 0.983 0.017
 183195321 183195321 -9.000 chr1a . . 3858075 5255665 1397.591 135 10.353 0.993 0.007
 183195321 183195321 -9.000 chr1a . . 5255710 6807643 1551.934 204 7.608 0.995 0.005
 183195321 183195321 -9.000 chr1a . . 6898947 7255261 356.315 72 4.949 0.972 0.028
 183195321 183195321 -9.000 chr1a . . 7525344 7889882 364.539 67 5.441 0.970 0.030
 183195321 183195321 -9.000 chr1a . . 7907383 10282392 2375.010 241 9.855 0.992 0.008
 183195321 183195321 -9.000 chr1a . . 10285226 10811783 526.558 51 10.325 1.000 0.000
 183195321 183195321 -9.000 chr1a . . 10811835 11297678 485.844 62 7.836 0.968 0.032
 183195321 183195321 -9.000 chr1a . . 11609558 12864671 1255.114 123 10.204 0.984 0.016
 183195321 183195321 -9.000 chr1a . . 12945706 13667123 721.418 62 11.636 0.984 0.016
 183195321 183195321 -9.000 chr1a . . 14075158 17363366 3288.209 244 13.476 0.984 0.016
 183195321 183195321 -9.000 chr1a . . 17363421 18110355 746.935 79 9.455 0.975 0.025
 183195321 183195321 -9.000 chr1a . . 18124033 22838548 4714.516 573 8.228 0.986 0.014
 183195321 183195321 -9.000 chr1a . . 22838603 25406222 2567.620 282 9.105 0.982 0.018
 183195321 183195321 -9.000 chr1a . . 25435982 26770829 1334.848 200 6.674 0.990 0.010
 183195321 183195321 -9.000 chr1a . . 26770892 36007898 9237.007 878 10.521 0.982 0.018
 183195321 183195321 -9.000 chr1a . . 36135253 36548888 413.636 68 6.083 0.971 0.029
 183195321 183195321 -9.000 chr1a . . 37211557 39037408 1825.852 178 10.258 0.983 0.017
 183195321 183195321 -9.000 chr1a . . 39237480 40025996 788.517 77 10.240 0.974 0.026
 183195321 183195321 -9.000 chr1a . . 40541055 43251818 2710.764 405 6.693 0.983 0.017
 183195321 183195321 -9.000 chr1a . . 43376386 43743887 367.502 61 6.025 0.967 0.033
 183195321 183195321 -9.000 chr1a . . 44139662 45077144 937.483 127 7.382 0.992 0.008
 183195321 183195321 -9.000 chr1a . . 45457388 46453707 996.320 78 12.773 0.974 0.026
 183195321 183195321 -9.000 chr1a . . 46892596 48213982 1321.387 212 6.233 0.991 0.009
 183195321 183195321 -9.000 chr1a . . 48315849 52373811 4057.963 425 9.548 0.991 0.009
 183195321 183195321 -9.000 chr1a . . 52373929 54072986 1699.058 147 11.558 0.986 0.014
 183195321 183195321 -9.000 chr1a . . 54653925 55728471 1074.547 176 6.105 0.989 0.011
 183195321 183195321 -9.000 chr1a . . 55764903 58577041 2812.139 319 8.815 0.984 0.016
 183195321 183195321 -9.000 chr1a . . 58653488 59519143 865.656 152 5.695 0.980 0.020
 183195321 183195321 -9.000 chr1a . . 59635455 60319326 683.872 57 11.998 0.982 0.018
 183195321 183195321 -9.000 chr1a . . 60812069 62181138 1369.070 173 7.914 0.988 0.012
 183195321 183195321 -9.000 chr1a . . 62238146 63040498 802.353 118 6.800 0.983 0.017
 183195321 183195321 -9.000 chr1a . . 63053793 65535173 2481.381 355 6.990 0.980 0.020
 183195321 183195321 -9.000 chr1a . . 65854875 67775486 1920.612 233 8.243 0.983 0.017
 183195321 183195321 -9.000 chr1a . . 67969225 68768312 799.088 87 9.185 0.989 0.011
 183195321 183195321 -9.000 chr1a . . 69003064 69905016 901.953 145 6.220 0.986 0.014
 183195321 183195321 -9.000 chr1a . . 69969324 70895778 926.455 175 5.294 0.994 0.006
 183195321 183195321 -9.000 chr4a . . 23014 1133130 1110.117 170 6.530 0.988 0.012
 183195321 183195321 -9.000 chr4a . . 1230960 3148319 1917.360 184 10.420 0.984 0.016
 183195321 183195321 -9.000 chr4a . . 3766725 5423824 1657.100 102 16.246 1.000 0.000
 183195321 183195321 -9.000 chr4a . . 5529717 12216887 6687.171 417 16.036 0.986 0.014
 183195321 183195321 -9.000 chr4a . . 12216931 13243330 1026.400 86 11.935 0.988 0.012
 183195321 183195321 -9.000 chr4a . . 13331575 14762383 1430.809 212 6.749 0.981 0.019
 183195321 183195321 -9.000 chr4a . . 15383050 18891310 3508.261 316 11.102 0.978 0.022
 183195304 183195304 -9.000 1 . . 14727 3617854 3603.128 382 9.432 0.990 0.010
 183195304 183195304 -9.000 1 . . 3872753 4754767 882.015 86 10.256 0.977 0.023
 183195304 183195304 -9.000 1 . . 4839387 5753227 913.841 140 6.527 0.979 0.021
 183195304 183195304 -9.000 1 . . 5871804 8231890 2360.087 182 12.968 0.989 0.011
 183195304 183195304 -9.000 1 . . 8388854 11514935 3126.082 295 10.597 0.983 0.017
 183195304 183195304 -9.000 1 . . 12427764 13699306 1271.543 117 10.868 0.974 0.026
 183195304 183195304 -9.000 1 . . 14094944 14478520 383.577 64 5.993 0.984 0.016
 183195304 183195304 -9.000 1 . . 14575543 15730034 1154.492 153 7.546 0.980 0.020
 183195304 183195304 -9.000 1 . . 15891199 16505906 614.708 63 9.757 1.000 0.000
 183195304 183195304 -9.000 1 . . 16766446 18118427 1351.982 233 5.802 0.983 0.017
 183195304 183195304 -9.000 1 . . 18721117 19179877 458.761 128 3.584 1.000 0.000
 183195304 183195304 -9.000 1 . . 19192403 20722130 1529.728 178 8.594 0.994 0.006
 183195304 183195304 -9.000 1 . . 20804310 22367352 1563.043 156 10.020 0.987 0.013
 183195304 183195304 -9.000 1 . . 22562691 23187981 625.291 102 6.130 0.980 0.020
 183195304 183195304 -9.000 1 . . 23188139 24443339 1255.201 160 7.845 0.981 0.019
 183195304 183195304 -9.000 1 . . 24443411 25233997 790.587 102 7.751 0.980 0.020
 183195304 183195304 -9.000 1 . . 25234056 26297684 1063.629 269 3.954 0.993 0.007
 183195304 183195304 -9.000 1 . . 26297707 26652143 354.437 56 6.329 0.982 0.018
 183195304 183195304 -9.000 1 . . 26705928 27701092 995.165 240 4.147 0.992 0.008
 183195304 183195304 -9.000 1 . . 27806563 30542398 2735.836 319 8.576 0.984 0.016
 183195304 183195304 -9.000 1 . . 30639265 32557573 1918.309 183 10.483 0.978 0.022
 183195304 183195304 -9.000 1 . . 33590388 35211049 1620.662 239 6.781 0.983 0.017
 183195304 183195304 -9.000 1 . . 35523997 40650102 5126.106 481 10.657 0.985 0.015
 183195304 183195304 -9.000 1 . . 40681520 42481337 1799.818 119 15.125 0.983 0.017
 183195304 183195304 -9.000 1 . . 42833619 46333935 3500.317 371 9.435 0.992 0.008
 183195304 183195304 -9.000 1 . . 46407761 49765228 3357.468 248 13.538 0.984 0.016
 183195304 183195304 -9.000 1 . . 49861966 52348083 2486.118 190 13.085 0.995 0.005
 183195304 183195304 -9.000 1 . . 52348138 55622964 3274.827 323 10.139 0.997 0.003
 183195304 183195304 -9.000 1 . . 56212382 56767243 554.862 50 11.097 0.980 0.020
 183195304 183195304 -9.000 1 . . 56801768 57383099 581.332 70 8.305 0.986 0.014
 183195304 183195304 -9.000 1 . . 57467946 58475218 1007.273 123 8.189 0.984 0.016
 183195304 183195304 -9.000 1 . . 58725384 59451776 726.393 106 6.853 0.981 0.019
 183195304 183195304 -9.000 1 . . 59965900 64103744 4137.845 392 10.556 0.985 0.015
 183195304 183195304 -9.000 1 . . 64194080 67025782 2831.703 433 6.540 0.986 0.014
 183195304 183195304 -9.000 1 . . 67310839 70672678 3361.840 390 8.620 0.985 0.015
 183195304 183195304 -9.000 1 . . 71988197 74542623 2554.427 292 8.748 0.986 0.014
 183195304 183195304 -9.000 1 . . 74614034 75096479 482.446 90 5.361 1.000 0.000
 183195304 183195304 -9.000 1 . . 75112072 77486550 2374.479 209 11.361 0.990 0.010
 183195304 183195304 -9.000 1 . . 77505830 79687677 2181.848 251 8.693 0.988 0.012
 183195304 183195304 -9.000 1 . . 79688129 80250841 562.713 90 6.252 0.989 0.011
 183195304 183195304 -9.000 1 . . 80801729 82214688 1412.960 108 13.083 0.981 0.019
 183195304 183195304 -9.000 1 . . 83134077 86255885 3121.809 359 8.696 0.986 0.014
 183195304 183195304 -9.000 1 . . 87028814 89067057 2038.244 195 10.453 0.990 0.010
 183195304 183195304 -9.000 1 . . 89206840 90181667 974.828 58 16.807 0.983 0.017
 183195304 183195304 -9.000 1 . . 90223886 91036407 812.522 109 7.454 0.982 0.018
 183195304 183195304 -9.000 1 . . 91139791 91701783 561.993 50 11.240 0.980 0.020
 183195304 183195304 -9.000 1 . . 91722031 92930595 1208.565 119 10.156 0.983 0.017
 183195304 183195304 -9.000 1 . . 93025964 96350860 3324.897 322 10.326 0.981 0.019
 183195304 183195304 -9.000 1 . . 96761431 98084934 1323.504 149 8.883 0.993 0.007
 183195304 183195304 -9.000 1 . . 98085113 100495193 2410.081 272 8.861 0.982 0.018
 183195304 183195304 -9.000 1 . . 100580814 101221820 641.007 56 11.447 0.982 0.018
 183195304 183195304 -9.000 1 . . 101268241 103912958 2644.718 318 8.317 0.994 0.006
 183195304 183195304 -9.000 1 . . 103912995 104284726 371.732 69 5.387 0.986 0.014
 183195304 183195304 -9.000 1 . . 104453926 105665451 1211.526 171 7.085 0.977 0.023
 183195304 183195304 -9.000 1 . . 105830069 106817569 987.501 142 6.954 0.993 0.007
 183195304 183195304 -9.000 1 . . 107721277 108152547 431.271 76 5.675 0.974 0.026
 183195304 183195304 -9.000 1 . . 108429691 109006764 577.074 193 2.990 0.979 0.021
 183195304 183195304 -9.000 1 . . 110178508 110701417 522.910 118 4.431 0.975 0.025
 183195304 183195304 -9.000 1 . . 111741084 112353621 612.538 128 4.785 0.984 0.016
 183195304 183195304 -9.000 1 . . 112564537 112962936 398.400 93 4.284 0.978 0.022
 183195304 183195304 -9.000 1 . . 113101963 113990339 888.377 210 4.230 0.981 0.019
 183195304 183195304 -9.000 2 . . 826500 1598704 772.205 131 5.895 0.977 0.023
 183195304 183195304 -9.000 2 . . 1666748 2622194 955.447 240 3.981 0.988 0.013
 183195304 183195304 -9.000 2 . . 3566497 3902432 335.936 126 2.666 0.976 0.024
 183195304 183195304 -9.000 2 . . 4236022 4615912 379.891 68 5.587 0.985 0.015
 183195304 183195304 -9.000 2 . . 4676684 5916175 1239.492 300 4.132 0.987 0.013
 183195304 183195304 -9.000 2 . . 6651627 7254131 602.505 89 6.770 0.978 0.022
 183195304 183195304 -9.000 2 . . 7277648 7975513 697.866 107 6.522 0.991 0.009
 183195304 183195304 -9.000 2 . . 8256486 11238411 2981.926 331 9.009 0.991 0.009
 183195304 183195304 -9.000 2 . . 11280238 12603678 1323.441 149 8.882 0.987 0.013
 183195304 183195304 -9.000 2 . . 12635065 17095203 4460.139 491 9.084 0.986 0.014
 183195304 183195304 -9.000 2 . . 17095257 17961197 865.941 73 11.862 0.986 0.014
 183195304 183195304 -9.000 2 . . 18048412 19431452 1383.041 102 13.559 0.990 0.010
 183195304 183195304 -9.000 2 . . 19775725 23160661 3384.937 342 9.897 0.985 0.015
 183195304 183195304 -9.000 2 . . 23332702 37576250 14243.549 1240 11.487 0.983 0.017
 183195304 183195304 -9.000 2 . . 37576439 38039466 463.028 58 7.983 1.000 0.000
 183195304 183195304 -9.000 2 . . 38039516 38555551 516.036 65 7.939 0.969 0.031
 183195304 183195304 -9.000 2 . . 38896469 39275096 378.628 53 7.144 0.981 0.019
 183195304 183195304 -9.000 2 . . 39472526 39933449 460.924 53 8.697 1.000 0.000
 183195304 183195304 -9.000 2 . . 39933513 42698182 2764.670 198 13.963 0.990 0.010
 183195304 183195304 -9.000 2 . . 42698316 43261643 563.328 61 9.235 0.984 0.016
 183195304 183195304 -9.000 2 . . 44645992 49015019 4369.028 541 8.076 0.993 0.007
 183195304 183195304 -9.000 2 . . 49215563 50804447 1588.885 138 11.514 0.986 0.014
 183195304 183195304 -9.000 2 . . 51288191 51899972 611.782 73 8.381 0.973 0.027
 183195304 183195304 -9.000 2 . . 52237128 55223798 2986.671 390 7.658 0.992 0.008
 183195304 183195304 -9.000 2 . . 55487902 56919782 1431.881 234 6.119 0.991 0.009
 183195304 183195304 -9.000 2 . . 56920402 58353339 1432.938 94 15.244 0.979 0.021
 183195304 183195304 -9.000 2 . . 59187844 59611216 423.373 52 8.142 0.981 0.019
 183195304 183195304 -9.000 2 . . 59638053 66007564 6369.512 761 8.370 0.989 0.011
 183195304 183195304 -9.000 2 . . 66285482 69148490 2863.009 232 12.341 0.983 0.017
 183195304 183195304 -9.000 2 . . 69550261 71841798 2291.538 214 10.708 0.981 0.019
 183195304 183195304 -9.000 2 . . 72277588 73144938 867.351 72 12.047 0.986 0.014
 183195304 183195304 -9.000 2 . . 73144984 74937122 1792.139 205 8.742 0.976 0.024
 183195304 183195304 -9.000 2 . . 75001649 76245620 1243.972 118 10.542 0.983 0.017
 183195304 183195304 -9.000 2 . . 76308533 76723270 414.738 55 7.541 0.982 0.018
 183195304 183195304 -9.000 2 . . 76726228 78190439 1464.212 92 15.915 0.978 0.022
 183195304 183195304 -9.000 2 . . 78190500 78808678 618.179 61 10.134 0.984 0.016
 183195304 183195304 -9.000 2 . . 79252897 80678512 1425.616 117 12.185 0.991 0.009
 183195304 183195304 -9.000 2 . . 80707866 81817308 1109.443 121 9.169 0.983 0.017
 183195304 183195304 -9.000 2 . . 81817494 82522223 704.730 61 11.553 0.967 0.033
 183195304 183195304 -9.000 2 . . 83218986 83972907 753.922 175 4.308 0.994 0.006
 183195304 183195304 -9.000 2 . . 83972954 85184603 1211.650 145 8.356 0.979 0.021
 183195304 183195304 -9.000 2 . . 85899113 87788291 1889.179 134 14.098 0.985 0.015
 183195304 183195304 -9.000 2 . . 87839808 89587658 1747.851 216 8.092 0.977 0.023
 183195304 183195304 -9.000 2 . . 89686302 91786413 2100.112 232 9.052 0.991 0.009
 183195304 183195304 -9.000 2 . . 91786458 94324563 2538.106 229 11.083 0.969 0.031
 183195304 183195304 -9.000 2 . . 94773812 96525291 1751.480 186 9.417 0.989 0.011
 183195304 183195304 -9.000 2 . . 96525371 97579202 1053.832 104 10.133 0.981 0.019
 183195304 183195304 -9.000 2 . . 97579361 99716908 2137.548 177 12.077 0.977 0.023
 183195304 183195304 -9.000 2 . . 100078517 101711654 1633.138 192 8.506 0.990 0.010
 183195304 183195304 -9.000 2 . . 101840234 105461916 3621.683 327 11.075 0.988 0.012
 183195304 183195304 -9.000 2 . . 105462062 110023888 4561.827 532 8.575 0.983 0.017
 183195304 183195304 -9.000 2 . . 110162748 110896864 734.117 149 4.927 0.987 0.013
 183195304 183195304 -9.000 2 . . 110896877 113898264 3001.388 261 11.500 0.981 0.019
 183195304 183195304 -9.000 2 . . 113909627 114794894 885.268 86 10.294 0.988 0.012
 183195304 183195304 -9.000 2 . . 114795226 115968219 1172.994 151 7.768 0.993 0.007
 183195304 183195304 -9.000 2 . . 116898223 118737399 1839.177 147 12.511 0.993 0.007
 183195304 183195304 -9.000 2 . . 118754020 120560681 1806.662 190 9.509 0.989 0.011
 183195304 183195304 -9.000 2 . . 120599001 123190104 2591.104 277 9.354 0.982 0.018
 183195304 183195304 -9.000 2 . . 123444904 125730828 2285.925 271 8.435 0.989 0.011
 183195304 183195304 -9.000 2 . . 125939083 126779841 840.759 95 8.850 0.989 0.011
 183195304 183195304 -9.000 2 . . 126858263 129008000 2149.738 310 6.935 0.994 0.006
 183195304 183195304 -9.000 2 . . 129008068 130720099 1712.032 146 11.726 0.986 0.014
 183195304 183195304 -9.000 2 . . 130784221 133097230 2313.010 323 7.161 0.981 0.019
 183195304 183195304 -9.000 2 . . 133113256 137429351 4316.096 448 9.634 0.989 0.011
 183195304 183195304 -9.000 2 . . 137580053 138431479 851.427 187 4.553 0.995 0.005
 183195304 183195304 -9.000 2 . . 138501429 139014481 513.053 112 4.581 0.982 0.018
 183195304 183195304 -9.000 2 . . 139076486 140842722 1766.237 165 10.704 0.982 0.018
 183195304 183195304 -9.000 2 . . 141292187 142373118 1080.932 156 6.929 0.994 0.006
 183195304 183195304 -9.000 2 . . 142373132 144763399 2390.268 414 5.774 0.988 0.012
 183195304 183195304 -9.000 2 . . 144941966 149786763 4844.798 486 9.969 0.986 0.014
 183195304 183195304 -9.000 3 . . 45669 3672319 3626.651 284 12.770 0.986 0.014
 183195304 183195304 -9.000 3 . . 4611613 5761063 1149.451 134 8.578 0.985 0.015
 183195304 183195304 -9.000 3 . . 5761127 6967944 1206.818 187 6.454 0.989 0.011
 183195304 183195304 -9.000 3 . . 6968028 7500934 532.907 74 7.201 0.986 0.014
 183195304 183195304 -9.000 3 . . 8335505 10978276 2642.772 270 9.788 0.989 0.011
 183195304 183195304 -9.000 3 . . 11171110 13544270 2373.161 266 8.922 0.996 0.004
 183195304 183195304 -9.000 3 . . 14017040 14532781 515.742 74 6.969 0.986 0.014
 183195304 183195304 -9.000 3 . . 15189597 16263864 1074.268 143 7.512 0.986 0.014
 183195304 183195304 -9.000 3 . . 16546764 16899542 352.779 56 6.300 0.982 0.018
 183195304 183195304 -9.000 3 . . 16899599 18090184 1190.586 173 6.882 0.988 0.012
 183195304 183195304 -9.000 3 . . 18090207 26448587 8358.381 759 11.012 0.996 0.004
 183195304 183195304 -9.000 3 . . 26506735 27840438 1333.704 157 8.495 0.987 0.013
 183195304 183195304 -9.000 3 . . 28051601 29380843 1329.243 216 6.154 0.986 0.014
 183195304 183195304 -9.000 3 . . 29380909 32190290 2809.382 255 11.017 0.992 0.008
 183195304 183195304 -9.000 3 . . 32190439 33394587 1204.149 157 7.670 0.987 0.013
 183195304 183195304 -9.000 3 . . 33886943 37614932 3727.990 397 9.390 0.987 0.013
 183195304 183195304 -9.000 3 . . 37615010 39911389 2296.380 175 13.122 0.989 0.011
 183195304 183195304 -9.000 3 . . 40057952 41381198 1323.247 139 9.520 0.993 0.007
 183195304 183195304 -9.000 3 . . 41381349 41902007 520.659 90 5.785 0.989 0.011
 183195304 183195304 -9.000 3 . . 41965662 45932429 3966.768 365 10.868 0.986 0.014
 183195304 183195304 -9.000 3 . . 46080817 47319152 1238.336 83 14.920 0.988 0.012
 183195304 183195304 -9.000 3 . . 47345890 49135588 1789.699 195 9.178 0.985 0.015
 183195304 183195304 -9.000 3 . . 49135685 50205374 1069.690 113 9.466 0.982 0.018
 183195304 183195304 -9.000 3 . . 50274707 51487154 1212.448 141 8.599 0.979 0.021
 183195304 183195304 -9.000 3 . . 51519815 52693849 1174.035 87 13.495 0.989 0.011
 183195304 183195304 -9.000 3 . . 52832835 59735335 6902.501 740 9.328 0.988 0.012
 183195304 183195304 -9.000 3 . . 59735385 65103719 5368.335 599 8.962 0.988 0.012
 183195304 183195304 -9.000 3 . . 65104088 65453723 349.636 51 6.856 0.980 0.020
 183195304 183195304 -9.000 3 . . 65453742 67459386 2005.645 229 8.758 0.983 0.017
 183195304 183195304 -9.000 3 . . 67520384 68484245 963.862 133 7.247 0.985 0.015
 183195304 183195304 -9.000 3 . . 68549743 73095161 4545.419 506 8.983 0.986 0.014
 183195304 183195304 -9.000 3 . . 73095177 76528180 3433.004 396 8.669 0.985 0.015
 183195304 183195304 -9.000 3 . . 76748563 80140073 3391.511 408 8.313 0.983 0.017
 183195304 183195304 -9.000 3 . . 80501572 82855493 2353.922 229 10.279 0.991 0.009
 183195304 183195304 -9.000 3 . . 82855545 83725578 870.034 86 10.117 0.977 0.023
 183195304 183195304 -9.000 3 . . 83841028 84885268 1044.241 147 7.104 0.986 0.014
 183195304 183195304 -9.000 3 . . 85100061 86068274 968.214 140 6.916 0.986 0.014
 183195304 183195304 -9.000 3 . . 86074560 89399888 3325.329 358 9.289 0.986 0.014
 183195304 183195304 -9.000 3 . . 89417276 92036598 2619.323 352 7.441 0.989 0.011
 183195304 183195304 -9.000 3 . . 92036721 94325099 2288.379 220 10.402 0.982 0.018
 183195304 183195304 -9.000 3 . . 94325369 95607759 1282.391 148 8.665 0.986 0.014
 183195304 183195304 -9.000 3 . . 96264036 97146729 882.694 142 6.216 0.986 0.014
 183195304 183195304 -9.000 3 . . 97203456 99913446 2709.991 338 8.018 0.991 0.009
 183195304 183195304 -9.000 3 . . 100139759 101133967 994.209 150 6.628 0.980 0.020
 183195304 183195304 -9.000 3 . . 101835917 103318047 1482.131 133 11.144 0.992 0.008
 183195304 183195304 -9.000 3 . . 103599741 105798809 2199.069 204 10.780 0.990 0.010
 183195304 183195304 -9.000 3 . . 105943555 109138439 3194.885 446 7.163 0.982 0.018
 183195304 183195304 -9.000 3 . . 109665337 110431184 765.848 196 3.907 0.980 0.020
 183195304 183195304 -9.000 3 . . 110509116 111062162 553.047 130 4.254 0.985 0.015
 183195304 183195304 -9.000 4 . . 904956 1655082 750.127 227 3.305 0.987 0.013
 183195304 183195304 -9.000 4 . . 2350889 2848584 497.696 62 8.027 0.984 0.016
 183195304 183195304 -9.000 4 . . 2848611 5050573 2201.963 266 8.278 0.981 0.019
 183195304 183195304 -9.000 4 . . 5175783 6475359 1299.577 129 10.074 0.984 0.016
 183195304 183195304 -9.000 4 . . 6494358 9899327 3404.970 414 8.225 0.983 0.017
 183195304 183195304 -9.000 4 . . 9899395 10395179 495.785 83 5.973 0.988 0.012
 183195304 183195304 -9.000 4 . . 10395260 12137033 1741.774 175 9.953 0.989 0.011
 183195304 183195304 -9.000 4 . . 12137041 13408627 1271.587 93 13.673 0.978 0.022
 183195304 183195304 -9.000 4 . . 13509164 14765809 1256.646 237 5.302 0.992 0.008
 183195304 183195304 -9.000 4 . . 14782555 18556713 3774.159 355 10.631 0.992 0.008
 183195304 183195304 -9.000 4 . . 18688038 19699386 1011.349 80 12.642 0.975 0.025
 183195304 183195304 -9.000 4 . . 19950305 21186610 1236.306 112 11.038 0.982 0.018
 183195304 183195304 -9.000 4 . . 22394739 24306865 1912.127 480 3.984 0.979 0.021
 183195304 183195304 -9.000 4 . . 24353538 25155394 801.857 197 4.070 0.990 0.010
 183195304 183195304 -9.000 4 . . 25162339 28021823 2859.485 216 13.238 0.986 0.014
 183195304 183195304 -9.000 4 . . 28021930 30103759 2081.830 158 13.176 0.994 0.006
 183195304 183195304 -9.000 4 . . 30150834 32371619 2220.786 220 10.094 0.995 0.005
 183195304 183195304 -9.000 4 . . 32371704 34038957 1667.254 164 10.166 0.988 0.012
 183195304 183195304 -9.000 4 . . 34327895 35104591 776.697 52 14.936 0.981 0.019
 183195304 183195304 -9.000 4 . . 35166544 35935757 769.214 53 14.513 0.981 0.019
