chrom	end	h	hlow	hhigh	sample	pop
chr3	87000000	0.00596939	0.0052706	0.00666819	383205	hKIWA
chr3	88000000	0.00637294	0.00566127	0.00708461	383205	hKIWA
chr3	89000000	0.00517117	0.00449781	0.00584453	383205	hKIWA
chr3	90000000	0.00603455	0.00533639	0.00673271	383205	hKIWA
chr3	91000000	0.00711901	0.00637456	0.00786345	383205	hKIWA
chr3	92000000	0.00605375	0.00534341	0.00676409	383205	hKIWA
chr3	93000000	0.0064586	0.00573439	0.0071828	383205	hKIWA
chr3	94000000	0.00601953	0.00532103	0.00671802	383205	hKIWA
chr3	95000000	0.00608915	0.0053784	0.00679989	383205	hKIWA
chr3	96000000	0.00647031	0.00573301	0.00720762	383205	hKIWA
chr3	97000000	0.00764826	0.00684298	0.00845353	383205	hKIWA
chr3	98000000	0.00819628	0.0073853	0.00900726	383205	hKIWA
chr3	99000000	0.00667659	0.00592419	0.00742899	383205	hKIWA
chr3	100000000	0.00502056	0.00435551	0.00568561	383205	hKIWA
chr3	101000000	0.00723806	0.00647259	0.00800353	383205	hKIWA
chr3	102000000	0.00615919	0.00542883	0.00688956	383205	hKIWA
chr3	103000000	0.00561427	0.00491357	0.00631496	383205	hKIWA
chr3	104000000	0.00596158	0.00524332	0.00667984	383205	hKIWA
chr3	105000000	0.00843899	0.00761352	0.00926446	383205	hKIWA
chr3	106000000	0.00677797	0.00602951	0.00752644	383205	hKIWA
chr3	107000000	0.0049235	0.00427256	0.00557444	383205	hKIWA
chr3	108000000	0.00617006	0.0054582	0.00688193	383205	hKIWA
chr3	109000000	0.00790521	0.00710761	0.00870281	383205	hKIWA
chr3	110000000	0.00908131	0.00820109	0.00996154	383205	hKIWA
chr3	111000000	0.00839277	0.00750521	0.00928033	383205	hKIWA
chr3	111140737	0.0178069	0.0130179	0.0225959	383205	hKIWA
chr4	1000000	0.00993341	0.00903018	0.0108366	383205	hKIWA
chr4	2000000	0.0109046	0.00997558	0.0118337	383205	hKIWA
chr4	3000000	0.00883541	0.00789332	0.0097775	383205	hKIWA
chr4	4000000	0.0118483	0.0106417	0.013055	383205	hKIWA
chr4	5000000	0.007175	0.00614982	0.00820018	383205	hKIWA
chr4	6000000	0.00615505	0.00539746	0.00691264	383205	hKIWA
chr4	7000000	0.00677976	0.00605672	0.00750279	383205	hKIWA
chr4	8000000	0.00524344	0.00456775	0.00591912	383205	hKIWA
chr4	9000000	0.00609153	0.00538163	0.00680144	383205	hKIWA
chr4	10000000	0.00788301	0.00711065	0.00865536	383205	hKIWA
chr4	11000000	0.00767867	0.0069035	0.00845385	383205	hKIWA
chr4	12000000	0.00691169	0.00617585	0.00764754	383205	hKIWA
chr4	13000000	0.00611145	0.00539564	0.00682727	383205	hKIWA
chr4	14000000	0.00706493	0.00631908	0.00781078	383205	hKIWA
chr4	15000000	0.00643765	0.00572579	0.0071495	383205	hKIWA
chr4	16000000	0.00597725	0.00528371	0.0066708	383205	hKIWA
chr4	17000000	0.00738011	0.00661775	0.00814247	383205	hKIWA
chr4	18000000	0.0057363	0.00504145	0.00643115	383205	hKIWA
chr4	19000000	0.00516571	0.0045072	0.00582422	383205	hKIWA
chr4	20000000	0.00794208	0.00714684	0.00873731	383205	hKIWA
chr4	21000000	0.00942478	0.00857399	0.0102756	383205	hKIWA
chr4	22000000	0.00885097	0.00801491	0.00968703	383205	hKIWA
chr4	23000000	0.00602392	0.00532518	0.00672266	383205	hKIWA
chr4	24000000	0.00574531	0.00504351	0.00644711	383205	hKIWA
chr4	25000000	0.00867224	0.00784116	0.00950332	383205	hKIWA
chr4	26000000	0.00585413	0.00515222	0.00655604	383205	hKIWA
chr4	27000000	0.00569865	0.00501494	0.00638236	383205	hKIWA
chr4	28000000	0.00565312	0.00496548	0.00634077	383205	hKIWA
chr4	29000000	0.00826493	0.00746009	0.00906977	383205	hKIWA
chr4	30000000	0.00597831	0.00527172	0.0066849	383205	hKIWA
chr4	31000000	0.0076355	0.0068582	0.0084128	383205	hKIWA
chr4	32000000	0.0062251	0.00551295	0.00693725	383205	hKIWA
chr4	33000000	0.00524284	0.00457714	0.00590853	383205	hKIWA
chr4	34000000	0.00790899	0.00711412	0.00870387	383205	hKIWA
chr4	35000000	0.00869384	0.00787658	0.00951111	383205	hKIWA
chr4	36000000	0.00850313	0.00769944	0.00930683	383205	hKIWA
chr4	37000000	0.00759135	0.00682126	0.00836143	383205	hKIWA
chr4	38000000	0.00705496	0.00631575	0.00779418	383205	hKIWA
chr4	39000000	0.00810025	0.00731224	0.00888826	383205	hKIWA
chr4	40000000	0.00934921	0.00851145	0.010187	383205	hKIWA
chr4	41000000	0.00752148	0.00675859	0.00828436	383205	hKIWA
chr4	42000000	0.00773703	0.00695399	0.00852006	383205	hKIWA
chr4	43000000	0.0053477	0.00467473	0.00602067	383205	hKIWA
chr4	44000000	0.00552369	0.00484715	0.00620022	383205	hKIWA
chr4	45000000	0.005209	0.00453145	0.00588655	383205	hKIWA
chr4	46000000	0.00621756	0.00550765	0.00692747	383205	hKIWA
chr4	47000000	0.00610039	0.00539183	0.00680896	383205	hKIWA
chr4	48000000	0.00614672	0.00543404	0.00685941	383205	hKIWA
chr4	49000000	0.00504341	0.0043766	0.00571022	383205	hKIWA
chr4	50000000	0.00723092	0.0064728	0.00798903	383205	hKIWA
chr4	51000000	0.00638479	0.00566163	0.00710796	383205	hKIWA
chr4	52000000	0.00733753	0.00657249	0.00810257	383205	hKIWA
chr4	53000000	0.00776247	0.00698579	0.00853915	383205	hKIWA
chr4	54000000	0.00620609	0.00548873	0.00692345	383205	hKIWA
chr4	55000000	0.0069418	0.00620136	0.00768224	383205	hKIWA
chr4	56000000	0.00643947	0.00571654	0.00716241	383205	hKIWA
chr4	57000000	0.00674396	0.00601349	0.00747443	383205	hKIWA
chr4	58000000	0.0062363	0.00551916	0.00695344	383205	hKIWA
chr4	59000000	0.00637958	0.00564665	0.00711251	383205	hKIWA
chr4	60000000	0.00541177	0.00471154	0.006112	383205	hKIWA
chr4	61000000	0.00526631	0.00458188	0.00595073	383205	hKIWA
chr4	62000000	0.00427228	0.00364013	0.00490444	383205	hKIWA
chr4	63000000	0.00671901	0.00597153	0.00746648	383205	hKIWA
chr4	64000000	0.0080233	0.00723836	0.00880824	383205	hKIWA
chr4	65000000	0.00640213	0.00569491	0.00710935	383205	hKIWA
chr4	66000000	0.00629601	0.00557754	0.00701449	383205	hKIWA
chr4	67000000	0.0086107	0.00776849	0.00945291	383205	hKIWA
chr4	68000000	0.00851661	0.00765424	0.00937898	383205	hKIWA
chr4	69000000	0.0103141	0.00937272	0.0112555	383205	hKIWA
chr4	70000000	0.00980271	0.00889211	0.0107133	383205	hKIWA
chr4	70957965	0.00501724	0.00426733	0.00576715	383205	hKIWA
chr4a	1000000	0.00374316	0.00306666	0.00441966	383205	hKIWA
chr4a	2000000	0.00771573	0.00681425	0.00861721	383205	hKIWA
chr4a	3000000	0.0073545	0.00653049	0.00817851	383205	hKIWA
chr4a	4000000	0.00858497	0.00765403	0.00951591	383205	hKIWA
chr4a	5000000	0.00678065	0.00600445	0.00755685	383205	hKIWA
chr4a	6000000	0.0084438	0.00761372	0.00927389	383205	hKIWA
chr4a	7000000	0.00750521	0.00672674	0.00828367	383205	hKIWA
chr4a	8000000	0.00583374	0.00513621	0.00653126	383205	hKIWA
chr4a	9000000	0.00661274	0.00588143	0.00734404	383205	hKIWA
chr4a	10000000	0.00714997	0.00638362	0.00791633	383205	hKIWA
chr4a	11000000	0.00664374	0.00589902	0.00738846	383205	hKIWA
chr4a	12000000	0.00635192	0.00562271	0.00708112	383205	hKIWA
chr4a	13000000	0.00536565	0.00469487	0.00603644	383205	hKIWA
chr4a	14000000	0.00571192	0.00500611	0.00641773	383205	hKIWA
chr4a	15000000	0.00693465	0.00616475	0.00770455	383205	hKIWA
chr4a	16000000	0.00786859	0.00707001	0.00866717	383205	hKIWA
chr4a	17000000	0.00932537	0.00845385	0.0101969	383205	hKIWA
chr4a	18000000	0.00848418	0.00764518	0.00932318	383205	hKIWA
chr4a	19000000	0.00728821	0.00648976	0.00808665	383205	hKIWA
chr4a	19902516	0.00490229	0.00414278	0.00566179	383205	hKIWA
chr5	1000000	0.00957798	0.00862379	0.0105322	383205	hKIWA
chr5	2000000	0.0101512	0.0092624	0.0110399	383205	hKIWA
chr5	3000000	0.00869937	0.00788921	0.00950953	383205	hKIWA
chr5	4000000	0.00731547	0.00653562	0.00809531	383205	hKIWA
chr5	5000000	0.00288917	0.00229622	0.00348212	383205	hKIWA
chr5	6000000	0.00693961	0.00616685	0.00771237	383205	hKIWA
chr5	7000000	0.00839225	0.00753599	0.00924851	383205	hKIWA
chr5	8000000	0.00837243	0.00753764	0.00920722	383205	hKIWA
chr5	9000000	0.00811051	0.00731354	0.00890747	383205	hKIWA
chr5	10000000	0.00666327	0.0059297	0.00739683	383205	hKIWA
chr5	11000000	0.00534065	0.00460194	0.00607935	383205	hKIWA
chr5	12000000	0.00629272	0.00555214	0.00703331	383205	hKIWA
chr5	13000000	0.00665963	0.00593971	0.00737954	383205	hKIWA
chr5	14000000	0.00747285	0.00671587	0.00822984	383205	hKIWA
chr5	15000000	0.00665033	0.00592463	0.00737603	383205	hKIWA
chr5	16000000	0.00542112	0.00475154	0.0060907	383205	hKIWA
chr5	17000000	0.00473228	0.00409519	0.00536937	383205	hKIWA
chr5	18000000	0.00491398	0.00425751	0.00557045	383205	hKIWA
chr5	19000000	0.00530332	0.00463907	0.00596756	383205	hKIWA
chr5	20000000	0.00516606	0.00451857	0.00581355	383205	hKIWA
chr5	21000000	0.006624	0.00590355	0.00734444	383205	hKIWA
chr5	22000000	0.00947336	0.00861983	0.0103269	383205	hKIWA
chr5	23000000	0.0060899	0.0053791	0.00680069	383205	hKIWA
chr5	24000000	0.00582182	0.00513224	0.0065114	383205	hKIWA
chr5	25000000	0.00457148	0.00393999	0.00520297	383205	hKIWA
chr5	26000000	0.0044922	0.00385484	0.00512955	383205	hKIWA
chr5	27000000	0.00472968	0.00409108	0.00536829	383205	hKIWA
chr5	28000000	0.00606477	0.00536485	0.00676469	383205	hKIWA
chr5	29000000	0.00682904	0.00610182	0.00755625	383205	hKIWA
chr5	30000000	0.00639154	0.00564747	0.00713561	383205	hKIWA
chr5	31000000	0.00590372	0.0052086	0.00659883	383205	hKIWA
chr5	32000000	0.00633581	0.0056173	0.00705431	383205	hKIWA
chr5	33000000	0.00748827	0.006721	0.00825553	383205	hKIWA
chr5	34000000	0.00808303	0.00729253	0.00887353	383205	hKIWA
chr5	35000000	0.0065997	0.00587129	0.00732811	383205	hKIWA
chr5	36000000	0.00716104	0.00641578	0.00790629	383205	hKIWA
chr5	37000000	0.00511041	0.00445467	0.00576615	383205	hKIWA
chr5	38000000	0.00601402	0.00530065	0.00672739	383205	hKIWA
chr5	39000000	0.00395713	0.00335221	0.00456206	383205	hKIWA
chr5	40000000	0.00370033	0.00310925	0.00429141	383205	hKIWA
chr5	41000000	0.00611257	0.00541148	0.00681367	383205	hKIWA
chr5	42000000	0.0061529	0.00545929	0.00684651	383205	hKIWA
chr5	43000000	0.00872329	0.00790609	0.00954049	383205	hKIWA
chr5	44000000	0.00806525	0.0072841	0.00884641	383205	hKIWA
chr5	45000000	0.00699594	0.00625157	0.0077403	383205	hKIWA
chr5	46000000	0.00602277	0.00533314	0.0067124	383205	hKIWA
chr5	47000000	0.0054922	0.00481499	0.00616942	383205	hKIWA
chr5	48000000	0.00619512	0.00548453	0.00690571	383205	hKIWA
chr5	49000000	0.00507082	0.00440939	0.00573225	383205	hKIWA
chr5	50000000	0.00457856	0.00393308	0.00522403	383205	hKIWA
chr5	51000000	0.00598428	0.0052868	0.00668177	383205	hKIWA
chr5	52000000	0.00588962	0.00520233	0.00657691	383205	hKIWA
chr5	53000000	0.00794389	0.00716089	0.00872689	383205	hKIWA
chr5	54000000	0.00500217	0.0043481	0.00565624	383205	hKIWA
chr5	55000000	0.00697858	0.00624775	0.00770942	383205	hKIWA
chr5	56000000	0.00795733	0.00717441	0.00874025	383205	hKIWA
chr5	57000000	0.00838082	0.00755743	0.00920421	383205	hKIWA
chr5	58000000	0.00749981	0.00669947	0.00830015	383205	hKIWA
chr5	59000000	0.00673815	0.00598962	0.00748668	383205	hKIWA
chr5	60000000	0.00907231	0.00804871	0.0100959	383205	hKIWA
chr5	61000000	0.0102242	0.00905778	0.0113906	383205	hKIWA
chr5	62000000	0.00940714	0.00819246	0.0106218	383205	hKIWA
chr5	62006421	0.00472021	0	0.0136729	383205	hKIWA
chr6	1000000	0.0079891	0.00711218	0.00886602	383205	hKIWA
chr6	2000000	0.00840031	0.00753654	0.00926407	383205	hKIWA
chr6	3000000	0.00901586	0.0080784	0.00995332	383205	hKIWA
chr6	4000000	0.0103001	0.00935329	0.0112469	383205	hKIWA
chr6	5000000	0.00992189	0.00899381	0.01085	383205	hKIWA
chr6	6000000	0.00831436	0.00750292	0.00912579	383205	hKIWA
chr6	7000000	0.00607596	0.005378	0.00677392	383205	hKIWA
chr6	8000000	0.00807292	0.0073026	0.00884324	383205	hKIWA
chr6	9000000	0.0073284	0.00656787	0.00808892	383205	hKIWA
chr6	10000000	0.00572962	0.00503284	0.00642639	383205	hKIWA
chr6	11000000	0.00794076	0.00716154	0.00871998	383205	hKIWA
chr6	12000000	0.00634675	0.00564415	0.00704935	383205	hKIWA
chr6	13000000	0.00716188	0.00641218	0.00791157	383205	hKIWA
chr6	14000000	0.00633863	0.00562666	0.0070506	383205	hKIWA
chr6	15000000	0.00535695	0.00468355	0.00603035	383205	hKIWA
chr6	16000000	0.00439261	0.00376338	0.00502184	383205	hKIWA
chr6	17000000	0.00357817	0.00297211	0.00418423	383205	hKIWA
chr6	18000000	0.00471444	0.00406577	0.00536312	383205	hKIWA
chr6	19000000	0.00551175	0.00483271	0.00619078	383205	hKIWA
chr6	20000000	0.00529308	0.00461285	0.00597331	383205	hKIWA
chr6	21000000	0.00689215	0.00615055	0.00763376	383205	hKIWA
chr6	22000000	0.00451127	0.00384093	0.00518162	383205	hKIWA
chr6	23000000	0.0038631	0.00323125	0.00449494	383205	hKIWA
chr6	24000000	0.00469071	0.00405526	0.00532615	383205	hKIWA
chr6	25000000	0.00628582	0.00556303	0.00700861	383205	hKIWA
chr6	26000000	0.00569207	0.00501872	0.00636543	383205	hKIWA
chr6	27000000	0.00557011	0.0048901	0.00625012	383205	hKIWA
chr6	28000000	0.0068899	0.00615949	0.0076203	383205	hKIWA
chr6	29000000	0.0073862	0.00662047	0.00815193	383205	hKIWA
chr6	30000000	0.00748511	0.00671556	0.00825466	383205	hKIWA
chr6	31000000	0.00877684	0.00796179	0.00959189	383205	hKIWA
chr6	32000000	0.00812373	0.00731018	0.00893727	383205	hKIWA
chr6	33000000	0.00811041	0.00728249	0.00893832	383205	hKIWA
chr6	34000000	0.00853983	0.00766539	0.00941427	383205	hKIWA
chr6	35000000	0.00818527	0.00724498	0.00912555	383205	hKIWA
chr6	35832348	0.00560849	0.00471233	0.00650464	383205	hKIWA
chr7	1000000	0.00616873	0.00533583	0.00700163	383205	hKIWA
chr7	2000000	0.00944766	0.00834348	0.0105518	383205	hKIWA
chr7	3000000	0.00919368	0.00824006	0.0101473	383205	hKIWA
chr7	4000000	0.00645042	0.00572264	0.00717819	383205	hKIWA
chr7	5000000	0.00681318	0.00607011	0.00755625	383205	hKIWA
chr7	6000000	0.00839027	0.00758338	0.00919717	383205	hKIWA
chr7	7000000	0.00656761	0.00584127	0.00729395	383205	hKIWA
chr7	8000000	0.00745968	0.00670343	0.00821594	383205	hKIWA
chr7	9000000	0.00793013	0.00715025	0.00871002	383205	hKIWA
chr7	10000000	0.00448981	0.00385261	0.00512702	383205	hKIWA
chr7	11000000	0.00562011	0.00494022	0.0063	383205	hKIWA
chr7	12000000	0.00449555	0.0038648	0.00512631	383205	hKIWA
chr7	13000000	0.00447092	0.00384201	0.00509984	383205	hKIWA
chr7	14000000	0.00668534	0.00595167	0.007419	383205	hKIWA
chr7	15000000	0.00430384	0.00367729	0.0049304	383205	hKIWA
chr7	16000000	0.00359105	0.00297274	0.00420937	383205	hKIWA
chr7	17000000	0.00424858	0.0036175	0.00487967	383205	hKIWA
chr7	18000000	0.00567782	0.00498002	0.00637562	383205	hKIWA
chr7	19000000	0.00650621	0.00578204	0.00723037	383205	hKIWA
chr7	20000000	0.00548104	0.00479445	0.00616762	383205	hKIWA
chr7	21000000	0.0049518	0.00429797	0.00560563	383205	hKIWA
chr7	22000000	0.00517083	0.00449431	0.00584734	383205	hKIWA
chr7	23000000	0.00495147	0.00430443	0.00559851	383205	hKIWA
chr7	24000000	0.00686346	0.00612663	0.0076003	383205	hKIWA
chr7	25000000	0.0053296	0.00465592	0.00600327	383205	hKIWA
chr7	26000000	0.00483032	0.00418433	0.00547631	383205	hKIWA
chr7	27000000	0.0046579	0.00402423	0.00529157	383205	hKIWA
chr7	28000000	0.00538827	0.00470735	0.00606919	383205	hKIWA
chr7	29000000	0.00782081	0.0070628	0.00857882	383205	hKIWA
chr7	30000000	0.00847471	0.00767092	0.00927849	383205	hKIWA
chr7	31000000	0.00673918	0.00602249	0.00745587	383205	hKIWA
chr7	32000000	0.0103811	0.00951609	0.0112461	383205	hKIWA
chr7	33000000	0.00965165	0.00880149	0.0105018	383205	hKIWA
chr7	34000000	0.00824764	0.00743633	0.00905896	383205	hKIWA
chr7	35000000	0.00890175	0.00802539	0.00977811	383205	hKIWA
chr7	36000000	0.0084188	0.00757439	0.00926321	383205	hKIWA
chr7	37000000	0.0080328	0.00716528	0.00890031	383205	hKIWA
chr7	38000000	0.00632287	0.00549958	0.00714616	383205	hKIWA
chr7	38264695	0.00375033	0.00250868	0.00499198	383205	hKIWA
chr8	1000000	0.00768127	0.00679442	0.00856811	383205	hKIWA
chr8	2000000	0.00851153	0.00763651	0.00938655	383205	hKIWA
chr8	3000000	0.00752535	0.00668206	0.00836864	383205	hKIWA
chr8	4000000	0.00781306	0.00699891	0.00862721	383205	hKIWA
chr8	5000000	0.00655829	0.00581155	0.00730502	383205	hKIWA
chr8	6000000	0.00861998	0.00777701	0.00946295	383205	hKIWA
chr8	7000000	0.00662167	0.00587902	0.00736432	383205	hKIWA
chr8	8000000	0.00425011	0.00362794	0.00487228	383205	hKIWA
chr8	9000000	0.00663828	0.00590463	0.00737193	383205	hKIWA
chr8	10000000	0.00563447	0.00495042	0.00631852	383205	hKIWA
chr8	11000000	0.00686815	0.00613275	0.00760355	383205	hKIWA
chr8	12000000	0.00720861	0.00645939	0.00795783	383205	hKIWA
chr8	13000000	0.00542788	0.0047549	0.00610086	383205	hKIWA
chr8	14000000	0.00519597	0.0045414	0.00585053	383205	hKIWA
chr8	15000000	0.00442696	0.00380156	0.00505237	383205	hKIWA
chr8	16000000	0.00464818	0.00401177	0.00528459	383205	hKIWA
chr8	17000000	0.00498265	0.00432808	0.00563723	383205	hKIWA
chr8	18000000	0.00652766	0.00581087	0.00724445	383205	hKIWA
chr8	19000000	0.006944	0.00620549	0.00768251	383205	hKIWA
chr8	20000000	0.00613494	0.0054324	0.00683749	383205	hKIWA
chr8	21000000	0.00417323	0.00355104	0.00479543	383205	hKIWA
chr8	22000000	0.00409536	0.00346524	0.00472548	383205	hKIWA
chr8	23000000	0.00574321	0.0050394	0.00644702	383205	hKIWA
chr8	24000000	0.00699334	0.00625836	0.00772833	383205	hKIWA
chr8	25000000	0.00732158	0.00656644	0.00807671	383205	hKIWA
chr8	26000000	0.0070128	0.00626165	0.00776394	383205	hKIWA
chr8	27000000	0.00737041	0.00660836	0.00813246	383205	hKIWA
chr8	28000000	0.00713373	0.00637558	0.00789188	383205	hKIWA
chr8	29000000	0.00641994	0.00567891	0.00716098	383205	hKIWA
chr8	30000000	0.00837739	0.0073989	0.00935589	383205	hKIWA
chr8	31000000	0.00834087	0.00730253	0.00937921	383205	hKIWA
chr8	31225694	0.00487825	0.00333587	0.00642063	383205	hKIWA
chr9	1000000	0.00480448	0.00407798	0.00553098	383205	hKIWA
chr9	2000000	0.00787526	0.00704613	0.0087044	383205	hKIWA
chr9	3000000	0.00920679	0.00828599	0.0101276	383205	hKIWA
chr9	4000000	0.0090672	0.00816188	0.00997252	383205	hKIWA
chr9	5000000	0.0084742	0.00761312	0.00933528	383205	hKIWA
chr9	6000000	0.00802081	0.00717838	0.00886323	383205	hKIWA
chr9	7000000	0.00530722	0.00463589	0.00597855	383205	hKIWA
chr9	8000000	0.00817577	0.00738368	0.00896786	383205	hKIWA
chr9	9000000	0.00626371	0.00554954	0.00697788	383205	hKIWA
chr9	10000000	0.00683407	0.00609886	0.00756927	383205	hKIWA
chr9	11000000	0.00569178	0.00500648	0.00637708	383205	hKIWA
chr9	12000000	0.00783644	0.00706517	0.0086077	383205	hKIWA
chr9	13000000	0.00657036	0.00583625	0.00730448	383205	hKIWA
chr9	14000000	0.00468763	0.00404524	0.00533001	383205	hKIWA
chr9	15000000	0.00441519	0.00378092	0.00504946	383205	hKIWA
chr9	16000000	0.00412771	0.00350894	0.00474648	383205	hKIWA
chr9	17000000	0.00383394	0.00320525	0.00446264	383205	hKIWA
chr9	18000000	0.00509378	0.00442073	0.00576683	383205	hKIWA
chr9	19000000	0.00670661	0.00596442	0.0074488	383205	hKIWA
chr9	20000000	0.00753254	0.00679136	0.00827372	383205	hKIWA
chr9	21000000	0.00767212	0.00690881	0.00843543	383205	hKIWA
chr9	22000000	0.00584056	0.00514792	0.0065332	383205	hKIWA
chr9	23000000	0.00803755	0.00720604	0.00886906	383205	hKIWA
chr9	24000000	0.00924895	0.0082754	0.0102225	383205	hKIWA
chr9	25000000	0.00775477	0.00684551	0.00866404	383205	hKIWA
chr9	25769210	0.00474447	0.00393397	0.00555497	383205	hKIWA
chr10	1000000	0.00593113	0.00505723	0.00680502	383205	hKIWA
chr10	2000000	0.00777906	0.00692022	0.00863789	383205	hKIWA
chr10	3000000	0.00526027	0.00457955	0.00594099	383205	hKIWA
chr10	4000000	0.00573792	0.00505792	0.00641793	383205	hKIWA
chr10	5000000	0.00626088	0.00552925	0.0069925	383205	hKIWA
chr10	6000000	0.00567917	0.00499753	0.00636081	383205	hKIWA
chr10	7000000	0.00604572	0.00535098	0.00674045	383205	hKIWA
chr10	8000000	0.00573424	0.00502569	0.00644279	383205	hKIWA
chr10	9000000	0.00676682	0.00604041	0.00749324	383205	hKIWA
chr10	10000000	0.00652163	0.00580897	0.00723429	383205	hKIWA
chr10	11000000	0.00527619	0.0046153	0.00593709	383205	hKIWA
chr10	12000000	0.00673556	0.00600964	0.00746148	383205	hKIWA
chr10	13000000	0.0064164	0.00568572	0.00714708	383205	hKIWA
chr10	14000000	0.00579616	0.00510427	0.00648804	383205	hKIWA
chr10	15000000	0.00601509	0.00530236	0.00672783	383205	hKIWA
chr10	16000000	0.00690691	0.0061543	0.00765951	383205	hKIWA
chr10	17000000	0.00709554	0.00631755	0.00787353	383205	hKIWA
chr10	18000000	0.00835989	0.0074231	0.00929667	383205	hKIWA
chr10	19000000	0.00710843	0.00631599	0.00790087	383205	hKIWA
chr10	20000000	0.0063975	0.00564336	0.00715163	383205	hKIWA
chr10	20450569	0.00243758	0.00157256	0.0033026	383205	hKIWA
chr11	1000000	0.00486128	0.00411948	0.00560308	383205	hKIWA
chr11	2000000	0.00578607	0.00503083	0.00654131	383205	hKIWA
chr11	3000000	0.00746751	0.00662737	0.00830765	383205	hKIWA
chr11	4000000	0.00800899	0.00715536	0.00886261	383205	hKIWA
chr11	5000000	0.00692569	0.0061412	0.00771017	383205	hKIWA
chr11	6000000	0.00631646	0.00559704	0.00703588	383205	hKIWA
chr11	7000000	0.00683458	0.00607724	0.00759193	383205	hKIWA
chr11	8000000	0.00702014	0.00627446	0.00776583	383205	hKIWA
chr11	9000000	0.00554606	0.00486674	0.00622539	383205	hKIWA
chr11	10000000	0.00731367	0.00655262	0.00807471	383205	hKIWA
chr11	11000000	0.00613299	0.00541991	0.00684607	383205	hKIWA
chr11	12000000	0.006471	0.00574974	0.00719225	383205	hKIWA
chr11	13000000	0.00445993	0.00382052	0.00509934	383205	hKIWA
chr11	14000000	0.0047951	0.00412622	0.00546398	383205	hKIWA
chr11	15000000	0.0065087	0.00576835	0.00724905	383205	hKIWA
chr11	16000000	0.00643822	0.00571549	0.00716094	383205	hKIWA
chr11	17000000	0.00709442	0.00634748	0.00784136	383205	hKIWA
chr11	18000000	0.00908305	0.00818492	0.00998118	383205	hKIWA
chr11	19000000	0.0087629	0.00785479	0.00967102	383205	hKIWA
chr11	20000000	0.00615945	0.00536222	0.00695668	383205	hKIWA
chr11	20895826	0.00392496	0.00323112	0.00461879	383205	hKIWA
chr12	1000000	0.00464535	0.00392279	0.00536791	383205	hKIWA
chr12	2000000	0.00779107	0.00694292	0.00863922	383205	hKIWA
chr12	3000000	0.00843016	0.00757286	0.00928746	383205	hKIWA
chr12	4000000	0.0072625	0.0064797	0.0080453	383205	hKIWA
chr12	5000000	0.0054868	0.00481408	0.00615952	383205	hKIWA
chr12	6000000	0.00781623	0.00702794	0.00860452	383205	hKIWA
chr12	7000000	0.00646741	0.00574874	0.00718608	383205	hKIWA
chr12	8000000	0.00657239	0.00583819	0.00730659	383205	hKIWA
chr12	9000000	0.00677857	0.00603084	0.0075263	383205	hKIWA
chr12	10000000	0.00478569	0.00412131	0.00545006	383205	hKIWA
chr12	11000000	0.00594384	0.00524475	0.00664293	383205	hKIWA
chr12	12000000	0.00541975	0.00472442	0.00611508	383205	hKIWA
chr12	13000000	0.00631959	0.00561565	0.00702354	383205	hKIWA
chr12	14000000	0.0077367	0.0069561	0.0085173	383205	hKIWA
chr12	15000000	0.00476374	0.0041046	0.00542287	383205	hKIWA
chr12	16000000	0.00692946	0.00616649	0.00769244	383205	hKIWA
chr12	17000000	0.00566571	0.00495135	0.00638007	383205	hKIWA
chr12	18000000	0.00735379	0.00654471	0.00816287	383205	hKIWA
chr12	19000000	0.00391335	0.00319363	0.00463306	383205	hKIWA
chr12	20000000	0.00638309	0.00554678	0.0072194	383205	hKIWA
chr12	20804877	0.0102167	0.00892927	0.0115042	383205	hKIWA
chr13	1000000	0.00505369	0.00428564	0.00582174	383205	hKIWA
chr13	2000000	0.00779054	0.00692485	0.00865622	383205	hKIWA
chr13	3000000	0.00766594	0.00685456	0.00847732	383205	hKIWA
chr13	4000000	0.00642849	0.00566057	0.00719641	383205	hKIWA
chr13	5000000	0.0063264	0.00561085	0.00704194	383205	hKIWA
chr13	6000000	0.00754312	0.00675907	0.00832717	383205	hKIWA
chr13	7000000	0.00669581	0.0059379	0.00745372	383205	hKIWA
chr13	8000000	0.00648908	0.00576481	0.00721335	383205	hKIWA
chr13	9000000	0.00745866	0.00667215	0.00824518	383205	hKIWA
chr13	10000000	0.00674541	0.00598965	0.00750117	383205	hKIWA
chr13	11000000	0.00628976	0.00556265	0.00701688	383205	hKIWA
chr13	12000000	0.00869149	0.00786756	0.00951543	383205	hKIWA
chr13	13000000	0.0087609	0.00792767	0.00959414	383205	hKIWA
chr13	14000000	0.00847795	0.00764735	0.00930854	383205	hKIWA
chr13	15000000	0.00813695	0.00732955	0.00894435	383205	hKIWA
chr13	16000000	0.00860374	0.00771335	0.00949412	383205	hKIWA
chr13	17000000	0.00486431	0.00411821	0.00561041	383205	hKIWA
chr13	18000000	0.00744546	0.00647401	0.0084169	383205	hKIWA
chr13	18063608	0.00976959	0.00605042	0.0134888	383205	hKIWA
chr14	1000000	0.00410929	0.0034272	0.00479138	383205	hKIWA
chr14	2000000	0.00651899	0.00565777	0.00738022	383205	hKIWA
chr14	3000000	0.00730412	0.00649073	0.00811751	383205	hKIWA
chr14	4000000	0.00834786	0.00748757	0.00920816	383205	hKIWA
